"",playlist.id,playlist.name,followers.total
1104,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,239839
1105,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,48817
1106,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1026683
1107,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,929329
1108,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7371
1109,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201627
1110,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1563163
1111,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,24870
1112,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,903761
1113,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210738
1114,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15595
1115,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,521042
1116,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93423
1117,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449055
1118,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1193493
1119,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,195692
1120,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27784
1121,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5377
1122,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129570
1123,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20429
1124,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31204
1125,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,66114
1126,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1511223
1127,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,106
1128,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,602188
1129,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120078
1130,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,197984
1131,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,133164
1132,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,778431
1133,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2733
1134,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3413733
1135,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20414
1136,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2179881
1137,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,75684
1138,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,757
1139,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,85
1140,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1271197
1141,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,808301
1142,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,117992
1143,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,267815
1144,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91650
1145,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3206963
1146,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332429
1147,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,504694
1148,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,773050
1149,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139145
1150,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193076
1151,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169078
1152,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,16971
1153,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,131912
1154,37i9dQZEVXbIPWwFssbupI,Top 50 - France,817502
1155,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2130672
1156,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17017814
1157,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,79804
1158,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74758
1159,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105159
1160,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68475
1161,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39765
1162,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,353815
1163,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,623211
1164,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,239841
1165,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,48826
1166,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1026871
1167,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,929676
1168,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7370
1169,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201665
1170,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1563472
1171,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,24921
1172,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,903777
1173,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210751
1174,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15600
1175,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,521149
1176,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93428
1177,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449094
1178,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1193629
1179,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,195736
1180,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27794
1181,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5384
1182,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129564
1183,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20434
1184,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31220
1185,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,66180
1186,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1511496
1187,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,110
1188,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,602249
1189,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120082
1190,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,198017
1191,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,133184
1192,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,778538
1193,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2737
1194,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3413726
1195,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20439
1196,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2179891
1197,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,75716
1198,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,757
1199,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,86
1200,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1271955
1201,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,808392
1202,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,117997
1203,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,267825
1204,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91673
1205,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3207620
1206,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332429
1207,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,504905
1208,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,773248
1209,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139180
1210,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193099
1211,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169089
1212,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,16971
1213,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,131949
1214,37i9dQZEVXbIPWwFssbupI,Top 50 - France,817596
1215,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2130782
1216,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17018988
1217,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,79829
1218,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74771
1219,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105182
1220,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68484
1221,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39765
1222,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,354033
1223,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,623354
1224,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,239868
1225,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,48838
1226,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1027037
1227,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,930286
1228,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7374
1229,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201686
1230,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1563986
1231,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,24976
1232,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,903840
1233,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210774
1234,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15606
1235,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,521269
1236,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93435
1237,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449160
1238,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1193792
1239,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,195779
1240,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27800
1241,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5394
1242,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129574
1243,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20435
1244,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31242
1245,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,66262
1246,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1511834
1247,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,110
1248,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,602343
1249,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120088
1250,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,198071
1251,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,133264
1252,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,778658
1253,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2744
1254,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3413790
1255,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20462
1256,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2179933
1257,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,75742
1258,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,756
1259,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,88
1260,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1272509
1261,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,808445
1262,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,117998
1263,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,267856
1264,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91698
1265,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3208167
1266,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332441
1267,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,505107
1268,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,773416
1269,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139201
1270,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193116
1271,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169135
1272,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,16973
1273,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,131981
1274,37i9dQZEVXbIPWwFssbupI,Top 50 - France,817707
1275,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2130889
1276,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17019879
1277,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,79865
1278,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74787
1279,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105197
1280,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68490
1281,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39773
1282,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,354358
1283,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,623516
1284,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,239892
1285,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,48854
1286,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1027222
1287,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,931018
1288,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7376
1289,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201719
1290,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1564325
1291,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,25007
1292,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,903870
1293,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210788
1294,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15606
1295,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,521385
1296,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93451
1297,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449212
1298,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1194025
1299,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,195823
1300,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27808
1301,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5405
1302,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129589
1303,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20435
1304,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31264
1305,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,66376
1306,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1512143
1307,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,110
1308,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,602437
1309,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120102
1310,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,198116
1311,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,133344
1312,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,778772
1313,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2746
1314,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3413806
1315,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20484
1316,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180002
1317,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,75774
1318,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,757
1319,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,91
1320,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1273076
1321,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,808495
1322,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118001
1323,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,267876
1324,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91720
1325,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3208754
1326,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332440
1327,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,505265
1328,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,773559
1329,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139222
1330,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193134
1331,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169161
1332,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,16972
1333,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132000
1334,37i9dQZEVXbIPWwFssbupI,Top 50 - France,817837
1335,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2130955
1336,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17021057
1337,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,79907
1338,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74799
1339,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105226
1340,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68493
1341,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39777
1342,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,354694
1343,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,623686
1344,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,239904
1345,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,48868
1346,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1027335
1347,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,931619
1348,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7377
1349,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201749
1350,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1564724
1351,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,25042
1352,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,903883
1353,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210786
1354,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15617
1355,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,521452
1356,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93460
1357,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449268
1358,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1194241
1359,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,195851
1360,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27812
1361,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5423
1362,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129608
1363,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20436
1364,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31280
1365,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,66520
1366,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1512417
1367,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,112
1368,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,602477
1369,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120105
1370,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,198155
1371,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,133405
1372,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,778886
1373,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2751
1374,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3413882
1375,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20498
1376,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180025
1377,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,75800
1378,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,757
1379,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,91
1380,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1274067
1381,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,808614
1382,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118018
1383,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,267915
1384,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91757
1385,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3210181
1386,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332471
1387,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,505668
1388,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,773920
1389,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139284
1390,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193181
1391,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169250
1392,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,16978
1393,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132063
1394,37i9dQZEVXbIPWwFssbupI,Top 50 - France,818108
1395,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131245
1396,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17024396
1397,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,79967
1398,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74841
1399,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105294
1400,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68533
1401,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39787
1402,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,355434
1403,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,624124
1404,37i9dQZEVXbKM896FDX8L1,Top 50 - Ireland,239928
1405,37i9dQZEVXbJ6IpvItkve3,Top 50 - Israel,48905
1406,37i9dQZEVXbIQnj7RRhdSX,Top 50 - Italy,1027580
1407,37i9dQZEVXbKXQ4mDTEBXq,Top 50 - Japan,932806
1408,37i9dQZEVXbKGcyg6TFGx6,Top 50 - Luxembourg,7379
1409,37i9dQZEVXbJlfUljuZExa,Top 50 - Malaysia,201806
1410,37i9dQZEVXbO3qyFxbkOE1,Top 50 - Mexico,1565642
1411,37i9dQZEVXbJU9eQpX8gPT,Top 50 - Morocco,25101
1412,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,904026
1413,37i9dQZEVXbM8SIrkERIYl,Top 50 - New Zealand,210814
1414,37i9dQZEVXbISk8kxnzfCq,Top 50 - Nicaragua,15633
1415,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,521672
1416,37i9dQZEVXbKypXHVwk1f0,Top 50 - Panama,93495
1417,37i9dQZEVXbJfdy5b0KP7W,Top 50 - Peru,449415
1418,37i9dQZEVXbNBz9cRCSFkY,Top 50 - Philippines,1194739
1419,37i9dQZEVXbKyJS56d1pgi,Top 50 - Portugal,195953
1420,37i9dQZEVXbNZbJ6TZelCq,Top 50 - Romania,27827
1421,37i9dQZEVXbLrQBcXqUtaC,Top 50 - Saudi Arabia,5454
1422,37i9dQZEVXbK4gjvS1FjPY,Top 50 - Singapore,129637
1423,37i9dQZEVXbKIVTPX9a2Sb,Top 50 - Slovakia,20439
1424,37i9dQZEVXbMH2jvi6jvjk,Top 50 - South Africa,31314
1425,37i9dQZEVXbNxXF4SkHj9F,Top 50 - South Korea,66731
1426,37i9dQZEVXbNFJfN1Vw8d9,Top 50 - Spain,1513058
1427,6zFJ2HTXC3d38AgpfcPGph,Top 50 - Suriname,114
1428,37i9dQZEVXbLoATJ81JYXz,Top 50 - Sweden,602608
1429,37i9dQZEVXbJiyhoAPEfMK,Top 50 - Switzerland,120137
1430,37i9dQZEVXbMnZEatlMSiu,Top 50 - Taiwan,198264
1431,37i9dQZEVXbMnz8KIWsvf9,Top 50 - Thailand,133539
1432,37i9dQZEVXbIVYVBNw9D5K,Top 50 - Turkey,779137
1433,37i9dQZEVXbM4UZuIrvHvA,Top 50 - UAE,2752
1434,37i9dQZEVXbLRQDuF5jeBp,Top 50 - USA,3414244
1435,37i9dQZEVXbKkidEfWYRuD,Top 50 - Ukraine,20541
1436,37i9dQZEVXbLnolsZ8PSNw,Top 50 - United Kingdom,2180186
1437,37i9dQZEVXbLdGSmz6xilI,Top 50 - Vietnam,75854
1438,5atgcoJ9pDa39CzCYdXkRi,Top 50 - Polska,757
1439,3seAKhZ9QXirBjL9lazOi4,Top 50+ Zimbabwe,93
1440,37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,1274685
1441,37i9dQZEVXbJPcfkRz0wJ0,Top 50 - Australia,808757
1442,37i9dQZEVXbKNHh6NIXu36,Top 50 - Austria,118028
1443,37i9dQZEVXbJNSeeHswcKB,Top 50 - Belgium,267937
1444,37i9dQZEVXbJqfMFK4d691,Top 50 - Bolivia,91789
1445,37i9dQZEVXbMXbN3EUUhlg,Top 50 - Brazil,3211163
1446,37i9dQZEVXbKj23U1GF4IR,Top 50 - Canada,332484
1447,37i9dQZEVXbL0GavIqMTeb,Top 50 - Chile,505931
1448,37i9dQZEVXbOa2lmxNORXQ,Top 50 - Colombia,774173
1449,37i9dQZEVXbMZAjGMynsQX,Top 50 - Costa Rica,139321
1450,37i9dQZEVXbL3J0k32lWnN,Top 50 - Denmark,193241
1451,37i9dQZEVXbJlM6nvL1nD1,Top 50 - Ecuador,169309
1452,37i9dQZEVXbLesry2Qw2xS,Top 50 - Estonia,16991
1453,37i9dQZEVXbMxcczTSoGwZ,Top 50 - Finland,132106
1454,37i9dQZEVXbIPWwFssbupI,Top 50 - France,818290
1455,37i9dQZEVXbJiZcmkrIHGU,Top 50 - Germany,2131487
1456,37i9dQZEVXbMDoHDwVN2tF,Top 50 - Global,17026787
1457,37i9dQZEVXbJqdarpmTJDL,Top 50 - Greece,80007
1458,37i9dQZEVXbLy5tBFyQvd4,Top 50 - Guatemala,74873
1459,37i9dQZEVXbLwpL8TjsxOG,Top 50 - Hong Kong,105351
1460,37i9dQZEVXbNHwMxAkvmF8,Top 50 - Hungary,68572
1461,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,39791
1462,37i9dQZEVXbLZ52XmnySJg,Top 50 - India,356102
1463,37i9dQZEVXbObFQZ3JLcXt,Top 50 - Indonesia,624521
